,Unnamed: 0,Compound,Tc
551,726,Re0.2Ta0.8,0.21
552,728,Ca0.1O3W1,1.4
553,729,Y0.65Pr0.35Ba2Cu3O6.6,21.5
554,731,Nd1.847Ce0.153Cu1O4,22.5
555,732,Eu0.6Pr0.4Ba1.5Sr0.5Cu3O6.89,34
556,733,La0.1Ce0.9Ru2,7.194
557,737,Na0.66Zr1N1Cl1,14.5
558,738,Fe0.02Te0.85Se0.15,12.7
559,739,Nd1.4Cu1O4,27.85
560,740,Ce1Rh0.3Co0.7In5,1.42
561,741,Al13Os3.2Ru0.8,4
562,742,La1Fe1As1H0.42O0.58,20.3
563,743,Ce1Ir0.978Pt0.022In5,0.734
564,744,Gd1Ba2Cu3O6.969,91
565,745,La1.5Yb0.5Ba1.5Ca1Cu5O11.785,76
566,746,Y1Ba2Cu2.955Zn0.045O7,70.1
567,748,Nb2.1Zr0.9Sn1,17.7
568,749,Bi1.8Pb0.2Sr2Cu1O1Y1,15.2
569,750,Mo0.85Pt0.15,8.8
570,751,Hg0.8Nd0.2Ba2Cu1O4.3,77
571,752,Sn1.08Eu0.1Mo6.35S8,10.9
572,753,La2.9602Gd0.0398In1,6.04
573,754,Lu1Mo6S8,2.2
574,756,La1Pd2Al3,0.85
575,757,La1.9Sr0.1Cu0.9925Zn0.0075O4,14.865
576,763,Ho1Ni1.95Co0.03B2C1,4.51
577,764,Y1Ba2Cu3F0.825O1,90.5
578,768,Y1Ir1.5Os0.5,2.4
579,769,La1.775Sr0.225Cu0.995Ni0.005O4,21
580,770,La1.798Nd0.052Ca0.15Cu1O4,31.6
581,771,Nb0.04Ta0.96,4.47
582,772,Y0.4Pr0.6Ba1Sr1Cu3O8.9,24.1
583,773,Sb1Ta3,0.72
584,775,Sr2Ru1O4,1.290384615
585,778,La1.05Ca0.15Nd0.8Cu1O4,24.5
586,781,Hf1Ru1As1,3.193333333
587,782,Tl1.75Ba2Cu1.2O5.98,26
588,785,C0.96Nb1,9.8
589,787,La1.8Sr0.2Ca1Cu2O5.98,60
590,788,Fe1Te1,1.5
591,789,Y5Ir4Ge10,2.76
592,790,Bi2Sr2Ca1Cu2O8.291,89.1
593,791,Y0.8Sc0.2Ba2Cu4O8,87
594,795,Y1Ba2Cu2.89Al0.11O7,82
595,796,Ni2Nb1Sn1,3.15
596,797,Eu0.48K0.52Fe2As2,30
597,798,Eu2.667Ce1.333La1.333Ba1.333Sr1.333Cu6O1Y1,28.5
598,800,Ba0.5K0.5Fe1.88Zn0.12As2,33.5
599,802,Bi2Sr1.6Eu0.4Cu1O6.301,12.5
600,804,Bi1.7Pb0.3Sr2Ca0.8Y0.2Cu1.94Zn0.06O8,54.4
601,805,Th7Fe1.86Co1.14,1.07
602,806,Nb2.34Zr0.66Sn1,17.7
603,808,Ca0.2Ba1.55La1.25Cu3O7.07,46.1
604,809,Gd0.45Ca0.4Hf0.15Ba2Cu3O7.08,71.9
605,810,Mg1C0.853B0.072Ni3,6.76
606,812,Fe1.02Te0.5Se0.1S0.4,8.45
607,815,Pd0.67Se0.33,2.2
608,816,Sr3.1Ca5.9Bi0.4Y0.3Pb0.3Cu16.7O29,80
609,817,Hf2Rh1,1.72
610,818,Ba1Fe1.82Ni0.18As2,14.15
611,819,Pb1Mo6Se7.55,5
612,821,Al0.5Mo5S6Sn1,14.2
613,822,Ba1.6Sr0.4Yb0.75Ca0.25Cu3O6.68,74
614,823,Pr1Fe1As1F0.1O0.9,43.5
615,824,La1.81Sr0.19Cu0.94Ni0.06O4,26.4
616,825,Ta1S2,1.0429
617,828,Y1Ba2Cu2.91Ga0.09O7,83.71
618,829,Al0.27La0.73,3.82
619,830,Nb0.35Ti0.15Zr0.5,9.3
620,831,Gd0.65Ca0.2Mo0.15Ba2Cu3O6.818,84.1
621,832,Ti1Se2,0.9
622,833,Th1Ru2Ge2,1.1
623,834,U0.94Mo0.06,0.74
624,836,Li0.3O3W1,2.2
625,837,Nb20Ti75Ta5,7.1
626,839,Ca2Cu1Cl2.5O2,38
627,840,Zr33.3V56.7Nb9.91,5.34
628,841,Bi1.5Pb0.5Sr1.6La0.4Cu1O6.055,28.4
629,843,Lu0.25Y0.75Ni2B2C1,14.2
630,844,Bi4Sr3Ca2.55Y0.45Cu4O1Y1,85.8
631,845,Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18,31.6
632,846,Mo0.04Zr0.96,4.47
633,847,Bi3S3O2,4.3
634,848,Li1Rh1B1.5,2.5
635,850,Nd0.9Ca0.05Pr0.05Ba2Cu3O6.95,81.4
636,851,Eu1Ba2Cu3O6.88,94
637,852,Dy1Ni2B2C1,5.033571429
638,853,Ge3Y1,2.35
639,855,Dy1Rh3.2Ir0.8B4,1.78
640,856,Bi2Sr2Ca1Cu2O8.234,84
641,857,Rh0.08Ti0.92,3.5
642,860,Th1Ir1Os1,3.61
643,861,V3Ga0.78Sn0.22,6.9
644,862,B2Os1,1.5975
645,864,La1.84Sr0.16Cu0.97Zn0.03O4,7.85
646,867,Ba1Cu0.4Si1.6,2.11
647,868,Ta0.05Mo0.95C1,11.8
648,869,Nb2Se3,2.3
649,870,Cu0.01Ta1S2,3.05
650,872,Mg0.989Cu0.011B2,38.05
651,873,In0.85Pb0.15,5.1
652,874,Au0.7Nb3Pt0.3,12.5
653,878,B5Hf0.2Nb1.8,3.6
654,879,Mo0.05Tc0.95,10.8
655,880,Pb1Te1Yb1S1,5.93
656,881,Pr0.8Sr0.2Fe1As1O1,14.6
657,882,Mg1Al1Si1,6
658,883,Nd0.9Ca0.1Ba0.6La0.4Cu3O6.7,54.5
659,885,Th0.8Sc1.2C3,6
660,887,Nb75Ga10Al15,17.2
661,888,Nb2.85Zr0.15Sn1,18.1
662,889,Th1Ir0.4Os1.6,3.56
663,890,Lu1Ni1.8Co0.4B2C1,2.6
664,891,P1Pb1,7.8
665,892,Bi0.5Pb0.31Sn0.19,8.5
666,893,Ho0.7Lu0.3Ni2B2C1,8.72
667,894,Y1Ba2Cu3H0.32O6.91,91.25
668,896,Y1Ba2Cu2.919Zn0.081O6.75,20
669,897,Na0.28Pb0.72,7.2
670,898,Y0.15Dy0.85Ni2B2C1,4.3
671,899,Pr1Os2Ru2Sb12,0.805
672,900,Yb1Ba2Cu3O6.97,88
673,901,Ca1Al0.5Ga0.5Si1,3.73
674,902,Ba2Sn3Sb6,3.9
675,903,In0.087Pb0.913,7.035
676,904,Nb79.2Sn5.2Al5.2Ge10.4,10.9
677,905,Mg0.94Al0.06B2,37
678,906,Ir3Y1,3.5
679,907,Y0.95Ba1.95Ca0.1Cu4O8,80
680,909,Bi0.1In0.9,5.05
681,910,Pb1Sr0.8Ba1.2Y0.7Ca0.3Cu3O8.41,42
682,911,V0.75Ge0.025Al0.225,11.2
683,912,La1.5Sm0.3Sr0.2Cu1O4,17
684,913,Ho1Sr0.4Ba1.6Cu4O8,68.1
685,914,La0.25Sm0.75Ba1Ca1Cu3O7,65
686,915,Ba0.14O3W1,1.725
687,916,Pr0.2La0.8Os4Sb12,0.9865
688,917,La1Fe1As1O0.7,28.4
689,918,Bi1.6Sr0.4Yb1Cu3O6.817,55
690,920,Er1Rh4B4,7.795
691,921,Nb0.6Rh0.4,4.21
692,922,Nb0.4Ru0.6,2.5
693,923,Sm1Fe0.875Ir0.125As1O1,16.5
694,924,Li1Pb1,7.2
695,927,Ba1Fe1.44Ru0.56As2,15
696,930,Re10Zr90,4.12
697,931,Os0.113Re0.887,1.79
698,932,Sr2Cu1C0.96B0.04O5,7
699,933,Pb0.95Tl0.05,3.5275
700,936,Tm0.5Pr0.5Ba2Cu3O6.64,36
701,937,K0.33Ta1S2,3.8
702,939,La1.85Sr0.15Cu0.984Zn0.016O4,19
703,940,Sn0.24Eu0.8Mo6.35S8,6
704,941,Ir0.3Ru0.2Rh0.5,0.02
705,942,Mo0.8Hf0.2C1,11.4
706,944,Nd0.6Ca0.4Ba0.6La0.4Cu3O6.83,84
707,945,Al0.33Ge0.67,1.75
708,946,Lu4.95Sc0.05Ir4Si10,4.5
709,947,Y1Ba2Cu3.84Zn0.16O8,31.5
710,948,Ca10Ir4Fe10As18,17.35
711,951,Zn1Tl0.78Ba1Cu1O4.5,81
712,953,Tm1Th3.4Ru0.6B4,8.3
713,954,La1Ni2Ge2,0.345
714,955,Fe0.5Ba2Gd1Cu2.5O7.45,72
715,958,Bi2Sr2Ca1Cu2I0.1O8.21,83.9
716,959,Hf0.32Ta0.68,6.68
717,960,Fe1Se0.8S0.2,10.015
718,961,Pd49.75V0.25Sb50,1.13
719,962,Be13U0.9934Th0.0066,0.67
720,963,La1.85Sr0.15Cu0.993Ni0.007O4,32.6
721,965,Gd1Ba2Cu3O6.98,94.2
722,966,Nb1C0.2N0.7,17.2
723,968,Zr1Pd2In1,2.19
724,971,Li1Hf1N1Cl1,25.3
725,972,Mg0.99Pb0.01B2,35.9
726,973,Li1Hf1N1Br1,24.1
727,975,Ca0.3Ba1.45La1.25Cu3O7.172,76.9
728,976,Ca1Al0.7Ga0.3Si1,4.78
729,977,Ir0.72Re0.18Rh0.1,0.6
730,978,Tl2Ba2Cu1O6.01,81
731,979,Y1Ba2Cu2.94Zn0.06O6.68,22.5
732,981,Ba0.64K0.36Fe2As2,25.6
733,982,Bi2Sr1.6La0.4Cu1O6.29,30.6
734,983,Nb3Pt0.02Rh0.98,2.52
735,984,Nd0.8Pr0.2Ba2Cu3O6.75,9.8
736,986,Ba1Fe1.838Co0.094Cu0.068As2,5.3
737,988,Nb3Al0.75Ge0.25,19.8
738,990,Tl1Sr1.5Ce0.5Ca1Cu2O7,5
739,993,Fe1Sr2Eu1Cu2O7.51,22
740,994,Be17Nb2,1.47
741,997,Cu0.825Ge0.175,0.145
742,998,Nb1C0.5N0.47,17.4
743,999,Er0.97Tm0.3Rh4B4,9.03
744,1000,Y2Dy3Os4Ge10,2.86
745,1001,Nd1.86Ce0.14Cu1O4,22.9
746,1002,N1Th1,3.3
747,1003,La1.842Nd0.008Sr0.036Ba0.114Cu1O4,31.7
748,1004,Zr33.3V59.25Nb7.35,6.3
749,1005,Lu2Ir3Si4.75Ge0.25,6.2
750,1006,Hf1V2H0.5,7.33
751,1007,Y0.4Yb0.6Ba2Cu3O6.93,91.1
752,1009,Y1Ru4B4,1.4
753,1010,Nb3Al0.96Ge0.04,19.8
754,1012,Ba0.8Rb0.2Ti2Sb2O1,6.19
755,1014,Eu0.65La1.2Ce0.15Cu1O4,11
756,1015,La1.882Ba0.118Cu0.99Ni0.01O4,12.7
757,1016,Nb2S2C1,7.6
758,1018,Ca0.34Na0.66Fe2As2,34
759,1020,Y1Ba2Cu3O6.838,84.8
760,1021,Sm0.7Pr0.3Ba2Cu3O6.85,4.4
761,1023,Re24Zr5,3.875
762,1026,Nd1.35La0.5Ce0.15Cu1O4,19.1
763,1027,Y2Br1Cl1C2,3.85
764,1028,La1.937Sr0.063Cu1O4,11.7
765,1030,Mg1B1.9C0.1,32.84363636
766,1031,Lu3Rh4Ge13,2.3
767,1032,Ba0.7K0.3Bi1O3,29.9
768,1033,Y0.8Pr0.2Ba2Cu3.975Fe0.025O8,46
769,1034,C0.46W0.54,9
770,1035,Y1Ba2Cu3O6.729,56.8
771,1036,Mg0.95Al0.025Li0.025B2,37
772,1037,Cr0.1Ti0.3V0.6,5.6
773,1038,Nb0.2V0.8,4.03
774,1039,Os0.7Re0.3,0.8
775,1040,Mo6Se7S1,4.48
776,1041,La1.1Ba1.5Ca0.4Cu3O7.123,76
777,1042,Nd1.85Ce0.15Cu0.995Mn0.005O4,22.1
778,1043,Zr1Ru1P0.85B0.15,6.4
779,1044,Ir0.75Rh0.25,0.026
780,1045,Y2I0.4Br1.6C2,5.8
781,1046,Sc0.8Y0.2Ni2B2C1,14.8
782,1047,Ge0.5Nb3Sn0.5,11.3
783,1048,Ba2Bi2Sb1,3.92
784,1049,Y1Ni1.82Pd0.18B2C1,11.8
785,1050,Sn0.927In0.061Te1,1.8
786,1051,Be2Nb3,2.3
787,1055,Y1Pd4B1C0.2,21
788,1058,Hg1Ba2Cu1O4.34,59
789,1059,S1Y1,1.9
790,1060,La0.9Pr0.1Se1,0.48
791,1061,Mo2Zr1,2.743
792,1062,Y1Ba2Cu2.9Ni0.1O6.87,55
793,1063,Y1Ba2Cu2.9Fe0.1O6.929,71
794,1064,Ba1Fe1.7Zn0.08Co0.22As2,8.77
795,1065,Al0.8Ge0.2Nb3,20.375
796,1066,Tl2Ba2Cu1O5.929,70
797,1067,Nb2.919Hf0.081Al1,16.5
798,1068,Pr0.25La0.75Ir2Zn20,0.28
799,1069,Sm0.9Pr0.1Ba2Cu3O6.85,42.2
800,1070,Os0.1W0.9,1.5
801,1071,La1.83Sr0.17Cu0.65Ni0.35O4,13.5
802,1072,Mg1C1Ni2.95Co0.05,7.42
803,1073,Mg1B1.4C0.6,19.45
804,1074,Mo3S4Sn0.6,14.2
805,1075,Sc4Rh6Sn19,3.2
806,1076,La1Fe1As0.7P0.3O1,9.743333333
807,1077,In0.05Sn0.95,3.625
808,1078,Sm0.1La1.7Sr0.2Cu1O4,32
809,1079,Rh1Zr1,1.35
810,1080,Tl1Sr1.5Ho0.5Ca1Cu2O7,80
811,1081,Hg1Ba2Cu1O4.047,95
812,1082,Nd1.85Ce0.15Cu1O4.034,18.1
813,1084,Bi0.3Pb0.2La1.5Sr1Cu2O5.94,24
814,1085,La1.85Sr0.15Cu1O4.05,39
815,1087,Ti0.42V0.58,7.52
816,1090,C0.72W0.28Si1,3.9
817,1092,Ru0.6Sn0.4Sr2Eu1Cu2O8,24.2
818,1094,Y1Ba1.8La0.2Cu3O6.7,44.3
819,1097,Pb0.5Cd0.5Sr1.5Ba0.5Ca0.5Y0.5Cu2O7,49
820,1098,K0.75Ca0.25Bi1O3,8.7
821,1099,Bi1.4Pb0.6Sr2Ca1.4Ga0.6Cu3O7,70.6
822,1100,Y0.76Ca0.24Ba2Cu2.94Co0.06O6.81,82
823,1101,Th1.8Ho0.2C3,5.4
824,1103,Hg0.85Re0.15Ba2Cu1O4.525,96.3
825,1107,Sn0.8In0.2Te0.8Se0.2,3.8
826,1108,Hg0.8Ge0.2Ba2Ca1Cu2O6.2,124
827,1109,Zr1Ru0.8Fe0.2P1,2.6
828,1110,Fe0.008Mo99.992,0.645
829,1112,Os1Ti1,0.46
830,1113,Bi1.7Pb0.3Sr2Ca1Cu2O8,80.5
831,1114,Ta0.9V0.1,3.58
832,1116,Nb5Pt3,3.73
833,1117,Nb0.8Ga0.195Cr0.005,14.9
834,1119,Cu0.55Zn0.45Ir2S4,2.41
835,1121,Nb2.778Ti0.222Al1,13
836,1122,Bi2Sr1.8Ca1.2Cu2O8.211,73.7
837,1123,Sr0.95Y0.05Cu1O2,38.6
838,1124,Ce1Cu2Si1.7Ge0.3,0.1
839,1125,C1.35Ca0.1Y0.9,10.5
840,1127,Er1.2Mo6S8,1.433333333
841,1128,Bi3S3O3,5.1
842,1129,Bi1.8Pb0.2Sr1.9La0.1Cu1O1Y1,20.2
843,1130,Sn0.97As0.02Te0.98,0.0318
844,1132,La1.35Ba1.5Ca0.15Cu3O6.67,43
845,1133,Y1Ba2Cu2.9Zn0.1O6.85,50.08
846,1136,Hg1Ba2Cu1O4.17,78
847,1137,Bi2Sr2Ca2Cu3O10.28,108.7
848,1138,Nd0.95Pr0.05Ba2Cu3O6.85,57.2
849,1139,Y2Cu2I2,10.1
850,1141,La1Pt1.97Ge2.03,0.83
851,1142,La2.5Y0.5Ca1Ba3Cu7Fe7O16.574,80
852,1143,V3Si0.46Ga0.54,7.4
853,1144,La2.8Ba3.2Cu6O14.07,13
854,1146,Yb0.8Pr0.2Ba1.7Sr0.3Cu3O6.92,76
855,1150,V0.746Sb0.179Al0.075,4.3
856,1151,Eu1.80375Gd0.04625Ce0.15Cu1O4,5.7
857,1152,Bi0.45Pb0.55,7.7
858,1154,La3Ni2B2N2.7,12.5
859,1155,K1Ni2Se2,0.8
860,1156,Mg1Co1Ni3,7.63
861,1157,C0.64Mo1,8.45
862,1158,Eu1.3Ce0.7Sr2Ru1Cu2O10,33
863,1159,Pb0.5Sr2Ca0.5Er0.5Cu2.5O7,70
864,1160,Y2La1Ba3Cu6O14.17,28
865,1162,Na2Rb1C60,1.966666667
866,1163,Cr1Ru3,3.3
867,1164,Sc4Ir6Ge19,1.4
868,1166,Tl1Ba2Ca0.6Y0.4Cu2O7,95.8
869,1167,Yb0.6Pr0.4Ba2Cu3O6.91,50.5
870,1168,La2.9451Gd0.0549In1,2.71
871,1169,D0.018Nb0.982,9.23
872,1170,La1Pd2P2,0.75
873,1172,Y1Ba2Cu2.9Co0.1O6.89,55.3
874,1173,Sm1Fe0.9Rh0.1As1O1,9.6
875,1175,Y1Ba1Sr1Cu2.9Sn0.1O7,69.1
876,1177,In1Te1,2.206
877,1178,Mo0.9Ti0.1C1,13.1
878,1179,Mg0.95Li0.025Al0.025B2,38.2
879,1180,Pd50.745Sc0.255Sb49,1.56
880,1181,Ru28Zr72,3.76
881,1182,Nb0.85W0.15,5.32
882,1183,La1.84Sr0.16Cu0.975Ni0.025O4,15
883,1185,La1.8Pr0.2Cu1O4.0631,20.2
884,1188,Y0.8Pr0.2Ba2Cu3.95Fe0.05O8,33
885,1190,Sr0.15La1.85Cu1O4,34.7
886,1191,Al1Sr2Ca2Cu3O9.7,72
887,1192,V0.5Nb2.5Sn1,14.2
888,1193,Pd1Th2,0.75
889,1194,Ba0.47K0.53Bi0.965Pr0.035O3,2.97
890,1195,Th7Fe2.43Ni0.57,1.05
891,1197,Zr0.935Lu0.065B12,4.77
892,1198,Fe3Th7,2.016666667
893,1199,Au0.855Sn0.145,0.43
894,1200,Ca0.4Ba1.25La1.35Cu3O7.04,21.3
895,1201,Rh0.02Zr0.98,2.4
896,1204,La1Tl0.75Sn2.25,1.19
897,1206,Y0.7Th0.3Ni1C2,7.445
898,1208,Na0.33Co1H2.6O3.3,2.2
899,1209,Ba1Fe1.988Mo0.012As2,16.3
900,1210,Au0.22Te0.78,1.54
901,1212,La0.5Sm0.5Bi1S2F0.5O0.5,4.05
902,1213,Ho1Th3.4Ru0.6B4,6.3
903,1214,Ba1Ag0.5Si1.5,1.21
904,1218,Tl1Sr2Ca0.4Y0.6Cu2O6.93,92
905,1219,Ba0.65Na0.35Fe2As2,31.25
906,1220,Th1Ir2Si2,2.215
907,1221,Dy1Ba1Sr1Cu3O6.89,79.5
908,1223,Al20.3V2,1.49
909,1224,Ir0.98Pt0.02Te2,1.4275
910,1227,C60Ca5,8.4
911,1231,Nb0.98Ta0.02,9.02
912,1232,Na0.3Ba6.2Si46,4
913,1233,La1.25Ca0.15Nd0.6Cu1O4,25
914,1234,V0.741Sb0.113Al0.146,6.1
915,1235,La2Cu1O4.095,37.8
916,1237,Th99.92U0.08,0.77
917,1238,Ta2Zr1,2.3
918,1239,Ca8.77Pr1.23Pt3Fe10As18,26.9
919,1240,Tl2Ba2Cu1O6.05,47
920,1241,Ba0.83K0.17Fe2As2,8
921,1242,Er0.75Ca0.1Hf0.15Ba2Cu3O6.796,73.6
922,1243,Fe1Te0.88S0.12,6.8
923,1245,Au0.865Sn0.135,0.435
924,1247,Ir0.765Os0.085Rh0.15,0.096
925,1248,Y1Ba2Cu2.94Fe0.06H1O7,30
926,1249,C0.04Re0.96,1.98
927,1251,B1Mo1.75Ta0.25,3.05
928,1253,La1.805Sr0.195Cu0.98Ru0.02O4,14.1
929,1254,Y0.9Ca0.1Ba2Cu2.9Al0.1O6.88,91.1
930,1256,La1.85Sr0.15Cu0.992Al0.008O4,27.1
931,1257,Cu0.86Si0.14,0.054
932,1258,Nb3Ge0.5Ga0.5,7.3
933,1260,Pd0.2Ho1Te3,2
934,1262,V0.747Ga0.131Al0.122,11.7
935,1263,Nb48.15Zr42.5Ta9.35,10.4
936,1264,Pb0.85Tl0.15,6.73
937,1265,Pr0.88La1Ce0.12Cu1O3.934,24
938,1266,Ho1Ir2Rh2B4,6.41
939,1267,Hg0.333In0.667,4.115
940,1268,Al0.005V0.995,4.82
941,1270,V3Ga0.4Si0.6,8.7
942,1271,Y1Ba1.75Cu2.75Co0.25O7.06,63
943,1272,Y0.6Pr0.4Ba2Cu4O8,55.25
944,1273,Y1Ba2Cu3H0.52O6.91,91.7
945,1274,Hg1Ba2Cu0.97Zn0.03O4.043,53
946,1275,Ba1Pb0.65Bi0.35O3,3.93
947,1277,Rh0.53Se0.47,6
948,1278,Bi0.3Pb0.7,8.63
949,1279,Y1Ba2Cu3H0.64O6.54,42.05
950,1280,La1.55Er0.45Ba2Ca0.9Cu4.9O11.664,76
951,1281,Tl0.5Ba2Ca1Be2Cu4.5O9.948,110
952,1284,Cu1Cr1O2,132
953,1287,La2.5Gd0.5Ca1Ba3Cu7O16.359,80
954,1288,Sr0.8Fe2Se2,38
955,1290,Y1Ni1.98Mn0.02B2C1,15.48
956,1293,Sr0.2W1S2,3.5
957,1295,C1Ca3Cu2O7.1,47
958,1296,Cu0.7Ti1Se2,3.9
959,1298,Nb1S0.899,3.83
960,1299,Y1Ba2Cu3.7Zn0.3O8,22.5
961,1301,Sn0.8In0.2Te0.85Se0.15,3.9
962,1303,Y0.7Pr0.3Ba2Cu3O6.65,46
963,1304,Sr0.85La0.15Cu1O2,31.9
964,1305,Ge2Mo1,3.055
965,1306,Y1Ba2Cu3H0.91O6.91,91.4
966,1307,Ce1Te1.82,2.7
967,1308,W1.75Ru1.25B2,3.38
968,1311,Nd1.85Th0.15Cu1O3.98,17
969,1314,Y1Ba2Cu2.85Ni0.15O6.9,73
970,1316,Ba1Fe1.78Ni0.22As2,3.4
971,1317,Sm1Ba2Cu3O6.944,94
972,1318,Bi1.8Pb0.2Sr1.55La0.45Cu1O1Y1,28.3
973,1320,C1Ir2W3,2.1
974,1321,Y0.2Lu0.8Ir4B4,3.04
975,1322,Ni1U6,0.54
976,1323,Eu1Ba2Cu3O7.1,94.9
977,1324,C1.3La1,8.3
978,1325,Nb0.9Rh1.1,3.07
979,1326,La0.15Y0.85,0.1
980,1327,Er1Ba2Cu2.67Zn0.24Fe0.09O6.94,32
981,1328,La1.665Pr0.185Sr0.15Cu1O4,35
982,1329,Ba0.2K0.8Fe2As2,12.8
983,1332,La1.83Sr0.17Cu0.99Ru0.01O4,30.55
984,1333,La1.85Sr0.15Cu0.977Ga0.023O4,0.9
985,1334,U1Pd2Al3,1.864
986,1336,Ir0.58Rh0.37Te2,3.76
987,1337,Ba1.34Eu2Ce0.66Cu3O9.02,25
988,1338,Cu1Co1.95Cr0.05S4,3.4
989,1339,Hg1Ba2Ca1Cu2O6.08,92
990,1340,Lu0.6Pr0.4Ba1.7Sr0.3Cu3O6.91,47
991,1342,Y0.7Ca0.1Pr0.2Ba2Cu3O6.95,77.1
992,1343,Ce0.94La0.06Ru2,6.55
993,1345,Hg0.5Pb0.5Ba2Ca2Cu3O8.45,103
994,1346,Y1Os2Si2,1.1
995,1347,Ba1.7K0.3Pb0.95Bi0.05O4,11
996,1348,Li2Ir1Si3,3.75
997,1349,Ba0.1Sr0.9Ti1O3,0.1
998,1351,Y1Ba2Cu2.97Zn0.03O6.93,81
999,1352,Nb0.8Zr0.2,10.9
1000,1354,Li2Pt3B0.99Al0.01,2.86
1001,1358,Ir0.1Os0.3Rh0.6,0.21
1002,1359,Co1Si2,1.306666667
1003,1360,V3Si0.68Ga0.32,9.4
1004,1361,Gd1Ba1.7Pr0.3Cu3O7.06,22.9
1005,1362,Hg0.85Re0.15Ba1.44Sr0.56Ca2Cu3O8,128.7
1006,1363,U0.85Mo0.15,2.105
1007,1365,Ba4C60,6.75
1008,1367,Y1Ba2Cu4O8.043,80
1009,1368,Ga0.8Ge0.2V3,13.6
1010,1369,La1.825Sr0.175Cu0.985Ni0.015O4,25
1011,1370,Tl1Sr1.5Tm0.5Ca1Cu2O7,84
1012,1371,U1Ni1.95Al3.05,0.16
1013,1373,Gd1Ba2Cu3H0.43O6.89,82
1014,1374,Y1Ba2Cu2.96Co0.04O7,91.5
1015,1375,Mo1B0.03C0.82,11.8
1016,1376,Y2Tl2Sr2Cu3O11,45
1017,1377,Y0.7Ca0.3Ba1.7La0.3Cu3O6.92,82
1018,1380,Ba1Ti2Sb0.8Bi1.2O1,4.02
1019,1381,Mg1C0.965Ni3,6.3
1020,1382,B1Ta1,4
1021,1383,Nb50Zr40Hf10,10.1
1022,1384,Y0.9Ca0.1Ba2Cu3O6.98,81.8
1023,1385,C1,7.4
1024,1386,Ag7F2H1O8,1.5
1025,1387,Ba1Fe1.782Co0.218As2,14.1
1026,1388,Cd1C1Ni3,3.133333333
1027,1389,Y1Ba2.01Cu2.7Co0.3O6.8,36
1028,1390,Au1Te2,1.366666667
1029,1391,La0.7Sm0.3Bi1S2F0.5O0.5,3.11
1030,1392,Y1Ni1.46Pd0.54B2C1,10.1
1031,1393,C0.8N0.2Sr2Cu1O5.45,31
1032,1394,Tl2Ba2Ca2Cu3O9.841,110
1033,1395,B3Nb1,9.96
1034,1396,La1Fe1As1F0.075O0.925,21.6
1035,1397,V2Hf0.9Nb0.1,9.93
1036,1398,La1.85Sr0.15Cu0.996Co0.004O4,30
1037,1399,Y1Ba2Cu2.7Zn0.3O6.74,45
1038,1400,Gd1Ba2Cu4O8,72.66666667
1039,1401,Ba1Pb0.8Bi0.2O3,9.875
1040,1402,Be22Mo0.6Re0.4,8.3
1041,1403,Sm0.9U0.1Fe1As1O1,47
1042,1404,V0.745Ga0.228Al0.027,13.05
1043,1406,Rh0.2Ru0.8,0.18
1044,1408,Pd2Y0.95Gd0.05Sn1,2.41
1045,1409,Nb3Rh0.98Au0.02,2.53
1046,1411,Y1Ba1.9La0.1Cu3O6.96,93.5
1047,1412,Ba0.85K0.15Ti2Sb2O1,5.86
1048,1413,Ru0.925Rh0.075Sr2Gd1Cu2O8,29.8
1049,1414,Tl1Mo6Se7.5,12.2
1050,1415,Y1Ba2Cu2.94Ga0.06O7,87.99
1051,1416,Y0.8Ca0.2Ba2Cu2.8Al0.2O6.88,89.1
1052,1417,Y0.9Ca0.1Ba1.9La0.1Cu3O6.96,82
1053,1418,Pr1.5725Y0.2775Ce0.15Cu1O4,11
1054,1420,La1Ni1Sn1,0.59
1055,1421,Th3Rh4Sn13,1.9
1056,1422,Li1.08Ti1.92O4,11.8
1057,1423,C1.95Y1,3.86
1058,1424,Nb3Sn0.5Ga0.5,16.4
1059,1425,Tl1Sr2Ca1Cu2O6.58,43
1060,1426,Tl2Ba2Ca1Cu2O7,108
1061,1427,Pb0.928Sn0.232Ti2Se5.16,4.53
1062,1429,Ce1Fe1As0.6P0.4F0.05O0.95,16
1063,1430,Nb1Ta2Sn1,10.8
1064,1431,In0.92Sn0.08,4.25
1065,1432,Au16.7Pd16.6Te66.7,4.6
1066,1433,Eu1Ba2Cu2.8Co0.2O6.98,55.3
1067,1436,La1Ir1Si1,2.3
1068,1437,Tm1Ba2Cu3O6.87,83.6
1069,1438,U0.9Np0.1Co1Ga5,7.2
1070,1439,Y0.6Th1.4C2.7,14.4
1071,1440,Nd0.85La1Ce0.15Cu1O4,15
1072,1443,Gd1Ba1.8Pr0.2Cu3O7.01,44.5
1073,1444,Cu6La1,0.021
1074,1445,Cd0.1In0.9La3,9.55
1075,1446,Sn0.901In0.099Te1,1.746
1076,1448,Nb1N1.08O0.27,12.8
1077,1449,Th0.2Zr0.8,3.3
1078,1450,Ce1Co1In4.9835Cd0.0165,2.15
1079,1451,C0.8N0.2Sr2Cu1O5.35,31
1080,1453,S1Se1Ta1,3.7
1081,1455,Nb25Ti65Zr10,7.7
1082,1456,Y1Ni1.7Mn0.3B2C1,5.7
1083,1458,Re0.52W0.48,5.2
1084,1459,Co0.44Mo0.56,13
